resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
2,Evening Run,2386.2,1011,1016,7.0,Run,Run,0.0,14457564352,2025-05-12T16:13:42Z,2025-05-12T18:13:42Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,4,0,1,0,False,False,False,False,followers_only,False,g18631689,"[49.227642, 4.04416]","[49.226868, 4.040983]",2.36,2.9,76.6,,298.9,378.0,297.0,True,302.8,True,151.2,166.0,False,True,85.8,79.2,15425250353,15425250353,garmin_ping_437989849244,False,0,0,False,14548647,1,a14457564352,wwmkH_{tW^o@To@dA_CBMDCDOf@y@f@eARYl@gAz@aBr@iA^yBCOe@[KYa@m@AIBOZ_AJi@AGW@WDO@IBa@?e@VSFOCIOCQB]RqANc@@c@Fo@VwAHiALY?OCOIIw@]OSc@YQUQIK@ORUb@Od@EV?TVb@XPB?JI@M@OIc@@SJOFGN_@HOBANFNRNLXR^RFHFSDa@N[HCJK^iAJCFD^_@L@j@XFDTHj@Xj@`@FLXt@HlAAP[jAKp@Uj@Ox@[dAU~@E^M\BRDNXR\PF?ZNFHL?LTNN|@n@BXTVRX@R?Zc@vAQ^cA|Ca@fAQp@i@vAo@zBWl@y@fCk@xAs@|AUn@s@nAM^_@~@Oh@OdA,2
2,Course à pied le soir,5068.1,1996,2126,8.2,Run,Run,0.0,14418284587,2025-05-08T17:20:12Z,2025-05-08T19:20:12Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,4,0,29,0,False,False,False,False,everyone,False,g18631689,"[49.218794, 3.986776]","[49.219497, 3.986498]",2.539,5.66,,,,,,,,False,,,False,False,88.5,80.2,15383631073,15383631073,FC3E9A3D-CA7C-4071-99B1-BC83F8DEE58E-activity.fit,False,0,0,False,14548647,1,a14418284587,m`lkHitiWSB@MGMk@g@q@aAGE{@mBQu@YoBaA{FQ[KWq@cAYi@M_@BU?MBWLk@@YDKFe@Ba@Fa@PoBNkAVqCJuALmADw@CYuCwCu@k@q@q@_@Wo@k@EIGCEIs@o@OQUOm@q@S_@iAw@W[CK@K\qARk@Xe@Vy@BSGSc@c@QIOOOWa@a@UMg@c@QGIBe@d@Uf@{@vCEDIAo@g@[k@k@kBKQCU]oAGGG[a@mAQ]S[o@g@q@c@EAG@Ql@WlAEJKn@IT]rAa@nBe@jBm@pCq@fCEXEHc@tBITWnA[hAALi@vB?j@H\?f@Pp@\n@TRt@`@|C`AR\ZHDD|@HLHb@Dv@Tf@FXHNCLKRcBNo@h@eBT_BR_C?OPwADYVm@`@]HAHEFA^DVNJNB?^p@f@h@BJCZEJ@f@X`Ab@jBTv@HR@LbAdDNn@f@hBHd@FFNn@l@lBPv@Jp@?X@PAv@CD?JBN?TM~@O\QVg@XYZELQl@Uh@Qn@EJ]|AGHa@xAMdAMXOt@ITGHSv@GZ?RELGz@SzA@L_@fEKr@YbDIb@CV@LDTHJVFBBPDFFR?PDFVA^Bv@Ld@TZj@X`A\RDLGDSFiAJcANgC?QH_A?OISCS@UBULWFCJARFLHTBRFJ?XKl@ENENCVKF@vAc@DGBMAGLi@Zs@FUb@y@VaA|@{BJ]@CBMBCB@@CD?JRAXDFJHF??D@A,2
2,3km*7,21152.0,8588,33239,110.5,Run,Run,0.0,14386815636,2025-05-05T08:00:03Z,2025-05-05T10:00:03Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,5,5,1,0,False,False,False,False,everyone,False,g18631689,"[49.227817, 4.040979]","[49.227457, 4.044273]",2.463,5.06,,,,,,,,False,,,False,False,93.6,77.2,15350656555,15350656555,5B60E8B6-3455-4FFE-A71D-3F9A967F02A3-activity.fit,False,0,0,False,14548647,1,a14386815636,yxmkHagtWi@ScD_F~@cAj@yArAuBlEsJnBkDT{@lBcD\aCyA{Bf@qBAWwDd@f@qFp@uEoAcAoA}AGHw@pBCv@|@^CuAr@kAlBpALZo@vDo@xG|Dk@BRi@xBnAjBBx@QhAu@xA?T}ClEmDnI~F|IaArBcAhEgCrHp@eCyAwCzAzBTE`CsI~@cC}BwC_C{DrB{FxFiKd@cCo@o@g@cAb@iCmDl@MKjAkKRo@CWwCeCiAdB?x@n@l@RYIkAh@_A|BtAr@aB`@kAVH\e@rDhBTbAHxAyB|IUnB~CnBT~@d@Jf@|@YvAmHtTiCjG}CoEBTmB_DgClF{BxC|C~E_D{EtBwCpDaH`BaE|CuFV_A~@cB\{BuAyBj@eCg@AMg@p@qD}AqEuCaCk@\_@h@EjAh@h@NE?uAn@gAtBpAhAwCh@ETg@tCfAj@f@TjAjBR|EtCVd@@b@cQhi@iEtJmA~Ey@nBiAuAkFqI|@{@bFuJPaAfAqC|BsD`C_F^_CyAqBf@oCiDx@SQbBoMeD_Cw@fAMpAj@f@VOCqAn@aAvBbB}AbMLX~@a@jAEI}@l@sC_BmFLq@\_@b@Nd@qBTYlDhBZdAFnAeCfK_@tBIdBu@pDq@|AcExGcGrMeAlBcAjAtAjCx@|@qCiEjAoArE{I|F{Lp@}@pEwDz@wBzCcK`BkC\PC_AfBaKr@aCFs@|AcEr@y@lAe@Nk@vAqAdCN\i@`Bs@lC{C@y@h@gBRaBTQRq@vCg@d@dATEVdA~@Tj@f@XChAeDnAiATJb@UtBqFEs@OONm@QeAIOwqA|_CaDaF|@aA|EaJ|A_EtCqFh@y@zAsAWs@`@_CyAmBd@mCkBLaA`@Q[|@qHh@kC_DcCUFm@hAI~@v@l@JWCkAh@{@ZJzAfAnAxDR@K\PVw@lDN`@gCb@OO@q@hAwIVs@I]r@wA`@oAb@FPa@vDhBVx@F~Aw@rCYhBu@rBUzAnBpALf@jA~@t@PPr@qJbZcBpDeG}I{DbIlG~NAl@~ClBFQEoD~@r@l@Y|CpB|BiCrAw@E[eBsAAQb@mDpBkGwBoBaBfFAXZp@dA`AErAcEmCWLYOk@kABq@pFePFiA~BkHCi@o@aAyDaCSk@Hy@dCuKKmA[q@oAoAyAk@a@h@_@E}@tBeB|NRPpAa@vACg@dCjA`BF`@u@xDoD`GaDnH,2
2,"Aller-retour salle, retour difficile 🥵😳",4055.3,1629,9415,20.9,Run,Run,0.0,14345021316,2025-05-01T12:19:03Z,2025-05-01T14:19:03Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,5,1,1,0,False,False,False,False,everyone,False,g18631689,"[49.228288, 4.042862]","[49.225344, 4.047308]",2.489,3.72,,,,,,,,False,,,False,False,93.6,80.3,15306664141,15306664141,3702A0B2-7604-4BD0-B463-FFE1B16B4EBD-activity.fit,False,0,0,False,14548647,1,a14345021316,w{mkH{rtWXy@NQHUXe@Vk@p@iAj@{Al@oAPg@`@u@Vo@JMTg@JOBK~@aB`@q@^YVOn@k@HCd@a@DCl@e@VWHOd@{ADo@bAqCn@{BP]DQn@mALKR]^q@HCBDDABCDm@La@?OHk@La@@OAMRu@V}A?KDGDS@Yn@mBFYDMBYZcAJOH[Ti@BMZw@TYRQDATM`@KLIHMB[DEFEhAgAJCz@HNGL@JLRBLKPe@TCDCHALMLCZSJId@m@HIz@oAP@FEBE?_ARm@Z_BJs@DINIJWFWBCNGJ?DCF?NIF@h@O^GH?JJJNH`@F@DAFBJb@JTNPL?NLPBd@VFHD?DFLAJKNy@N[Nk@Ze@HENSTQVMR@RELOJU`AkC\u@J_@?GGI@QCIII?ChDmBwC^CBBXAVALKX?RLX@J{A~DEHQ`@MLAFE@UAOIOROH_@f@GDMh@cA~BOBGCWQEIk@]KMQAEGI?OIKMYeASUICMFI?MFGAqAZGDQf@GDUVCF@NMdASv@Wp@?JBLG`@SNI?CBeB~B_@ZI@KHOBa@PGDENODM?OOGA_@F_@@IAQBMJ[ZIBk@h@?XGHG@EFa@LMJQFe@h@IDO^c@jBy@zBG`@[dAEj@Oj@A^Qz@a@~AG`AOp@?RBVILUGIBq@nAa@d@GDU^Wj@CR]bA]x@Mp@Ub@CTQh@Cf@Up@?HSl@a@`@YPURMNSN,2
2,En nature 🌳🍃 + 20 tractions 🤣 bby Hyrox,3550.7,1470,1532,34.2,Run,TrailRun,0.0,14334517054,2025-04-30T16:21:34Z,2025-04-30T18:21:34Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,3,0,1,0,False,False,False,False,everyone,False,g18631689,"[49.22622, 4.046557]","[49.226333, 4.042609]",2.415,3.68,,,,,,,,False,,,False,False,85.2,77.2,15295701527,15295701527,4C7B24EF-FC92-4E9E-886D-F8B94E862424-activity.fit,False,0,0,False,14548647,1,a14334517054,{nmkH}iuWTg@JOVe@~@sADg@HYNy@EOUKSUo@iAWGo@s@I@Oj@OXYdAe@jAGd@Y|@OAMK[ISMQCWKGAMIK?OIOQAQFKLKXIPSJGLMt@c@LC\STQN_@Ps@Be@RkABIFi@FWJyARy@@c@DYHe@JM?OOOMUKAaA{@QG_@a@EO_@x@c@t@Gl@?NDJv@p@BJAHKRKJCLMPUPOVs@z@MVSXq@n@a@l@Kd@L`@?VC\Kn@?~@CRGDCPFDLGH@LI`@_@l@a@j@It@aAJo@|@aATu@P}@@_@H_@Dc@MQe@oAQ[ES?KFMEcAXa@HS@O?KMUKIAOKFDBA?CB@BDFJ@FJb@Vz@t@PFZV?LK`@ShBQv@IxAINCf@Q~@A^Gd@Wr@[^WHONI?YNYXe@Rc@XONAN@VL^b@b@Nh@NXRTL^NB^q@Tu@MOs@]UCc@Mg@UGEAEBIH@FC`ADF?FC`@BRC?OEGWQIQOOAUDI`@OH?HVT\FPFDN^F?NSZkAFA`@LV?`@FP?HAH@FEBSFDBNJPb@b@@D?LIJOhAK\CXMZMNK`@MJa@r@[`@GRu@fAGPW^a@x@Wt@k@rAKf@O`@MPERd@l@n@fANPj@|@tAnB,2
2,Course à pied de nuit,12015.6,5231,5243,46.7,Run,Run,0.0,14306457804,2025-04-27T19:06:12Z,2025-04-27T21:06:12Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,6,3,1,0,False,False,False,False,everyone,False,g18631689,"[49.203736, 3.930306]","[49.227913, 4.040946]",2.297,3.76,,,,,,,,False,,,False,False,218.8,80.2,15266347344,15266347344,67A68502-C1EC-4613-8E13-908094D8BE8F-activity.fit,False,0,0,False,14548647,1,a14306457804,ibikHks~VhEA`@Gz@k@n@I\yBDCJq@Tw@`AoB^k@Ra@LKRi@Rs@Fe@BaAOqA]w@[Em@[k@AGBMG_BKIu@BsAJc@j@y@v@i@b@g@f@_@Vy@@qAPgDCg@Bo@C]Qs@S}@Ui@Q]SMW_@_AgAw@c@oAqAk@w@kAsBCKOOOWg@g@w@mAy@eAmAuAm@}@oAuAw@kA{@aAyFiJWs@MSAIqBeEgBoC_B{BeAkBi@kAuCiEu@_A_EmDmAwAwHqKS_@i@q@cAaBMMk@{@}@aAoBkB}AsAu@y@m@a@GDM[}A}Ac@aAm@yCa@{@m@{@YUs@WeAJMGo@oAi@o@_BuCCM_@c@u@uAs@eAcAw@[YEQa@_@Wm@Oe@e@qJEuAYwEA}@KgBKuCe@_IKu@wAyEY_Be@aF[}B[wE?gBl@cGXqFDoEDaAAg@HeB@kGFuB?iAJWBSTqGSuABsAGqBQaB@m@Gm@Ak@GSw@cAUi@y@g@iA[EOViA?MHSJs@t@sC@EGIF@Pg@NGLu@JUlAaAV}@JsA?oBc@}A]QL@?WKQQaAsBoHe@cCa@aAE[Uw@QaAG[A_@Jc@fAoBb@gAFyAVi@Fk@z@cDHi@Zs@dBcHHa@Ei@B]Pg@XIL[dBmGP]D]p@kCVi@z@cD@WIS_D{FsAuBwBgEm@_AUe@C]Oe@Wa@?IQ[Qe@SUMa@k@s@eAmB\oBpA_Fj@oCZaECa@@Ol@{AJi@T_@pBqGn@cB\aBBYGO_@a@?YIg@?OBOd@u@Pi@TmAt@}BVsAXcABm@Kw@Cq@GQTo@@QAKIOUUcBqAeC}BmCoBMQeC_Cy@o@OYUOo@w@i@e@oDuEQy@@o@Js@ZaAH{A?i@EOOQUe@{AwAMUG[?a@D_@NWLy@|BgCr@k@DKBg@Eo@Uw@O]UaA{@cCOUeAHc@^s@x@i@JaAe@aBiAa@Ok@[WUc@S]m@YKEMGu@AaAEQEcGI{AYa@g@e@UO_@@WOIYDK?WPc@^MTWf@}@Tk@`AcB`AgDvAyDJg@N[\gAPeAd@wAd@qALQPe@B_@_@m@][GOiAeBiBcCMAqA`Ca@pAqAzByAxAULU^iB|ARMd@o@fA{@h@m@XXpBzCZVTj@D@?I,2
2,Course à pied le soir,5407.0,2176,2246,17.7,Run,Run,0.0,14264662437,2025-04-23T16:50:18Z,2025-04-23T18:50:18Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,8,0,1,0,False,False,False,False,everyone,False,g18631689,"[49.228107, 4.043207]","[49.227232, 4.044684]",2.485,3.88,,,,,,,,False,,,False,False,93.6,80.2,15222615048,15222615048,6EB9409B-51D6-41BF-845D-A65A84BEC7C6-activity.fit,False,0,0,False,14548647,1,a14264662437,szmkH_utWv@_BDKFCdAqB`ByDvC{F^k@TUZQfCuB^WPYN_AHc@HQBYFGFWV_@DQBUPc@Ru@p@oBBUDKXa@\]HSLI^q@HI?GGOBMTUAUJa@BWAEFWP[@UDGLk@HeAHYHs@Pq@JU?MRe@RSRa@By@DWPDDEz@iCVe@RSh@UP?NGJSDa@tAmAVAPBN@FAVBLGD@HNN?HEHOFSb@CTSTMBGVKRQ`@g@\YVa@BKJAHIDSAk@@MTo@P}@FOH{@FKLEBEF]HSv@OPI\EHCN?RCPLHRFVZH@NJ\PPJ?FHfAt@HBR?BAFKf@gBVs@\m@Tk@BELE@EBF@TFFFALBLAHIt@eBXu@BMPi@Vi@?KEI@KAOCGIG@IHQ@UAMAEMGN_DH[@e@GK[_@IOEe@CGe@e@Yg@c@k@a@]i@m@ASWc@s@}@SMS]USW]CKAs@x@_CFUN[DUAQGSQUwAyAa@g@SO_A]yAa@y@YcAYm@UWEq@YQCURo@~BSfAIl@]fDU|AEr@Kf@a@bDC^B`@DJLN@DGPAVAFM?CCOFEHMdAGtAWrBQt@Sj@GB[d@Ql@[p@Y|@AJUx@Kp@WlAo@xB[vAQr@M`A[vASp@a@~AOd@Q|@Y|@c@tBUt@MLGLCf@K^YdBGRQ\Y`AOXc@fAC~@Ol@YbAALOb@EXO^ATQp@Cd@KPYfAEHEXUfAIRq@vCMp@YdBMb@Mv@EJe@jCUf@AJUb@oAxBELED]l@Yd@_BlDw@rBa@t@O`@GHo@jAJEBM|AyC^aARc@IJMFDNCD,2
2,Course à pied dans l'après-midi,4011.7,1596,1737,26.0,Run,Run,0.0,14241600044,2025-04-21T11:55:42Z,2025-04-21T13:55:42Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,5,0,1,0,False,False,False,False,everyone,False,g18631689,"[49.22746, 4.039528]","[49.227659, 4.040566]",2.514,5.3,,,,,,,,False,,,False,False,95.3,81.9,15198537759,15198537759,6C1171DA-2D59-4135-97A4-90C4E4FFFFD7-activity.fit,False,0,0,False,14548647,1,a14241600044,svmkH_~sWOZI^Ud@_@jAMRKZEDERW^cA|B_@j@]FWZOr@Zr@Yj@GRMLg@t@QNWVKPi@n@e@x@K@WRUL}@v@cAr@MJEFWNEFALBJJDBA@B?PVd@Lh@f@j@l@~@P\Tt@Xn@RTFNALABACETDBR@BLf@z@X^f@~@PTRFRAPH@F@XGPKD_@\Sb@_@^EJBNGB?F^Lj@r@VLPPl@r@F@LIHAX[JEBGEIGAU`@SRW^]V_@h@e@^q@dAWRc@f@IDe@j@s@p@MNEb@DVDdADNA`@TLZDFKLg@Jd@AJEJIDBBHCD@HJNFFJNDFFLBFF\JLHH@LNf@Vb@ZNBj@d@`@VH@r@f@F@HHH?LNf@P^Mh@[TS@ID}@AOW{@O{@KWQeAW}@GQOOG]vByJF@d@_@N[NOLIPEBCFCDG`@DX?PA\ITSNUNKTWRMDKjBqB`@WTUJU?i@SeA]{@Wy@Qw@O_@G]Qe@D[AMGQ@WCQ@[IcBEc@?i@DKJEHMNKFIHEb@g@FE\g@Zm@^[JSNEP[^i@b@_@Xa@XYLUTM@GEWKO@INWH_@Dy@I{A@u@CU?]EQA[CcBO{BAg@BO?WIUGOMGKOcAy@gAgAWQi@i@k@]GKICMQq@k@W[UQCEm@e@[c@QKMFw@hBU^y@dC_@nBSj@Y`AMZOFQOu@kA,2
2,4x1000 2’ à jeun supplément galette,4615.5,1906,1961,10.6,Run,Run,0.0,14114149220,2025-04-08T08:35:31Z,2025-04-08T10:35:31Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,5,0,1,0,False,False,False,False,everyone,False,g18631689,"[49.227765, 4.035879]","[49.227614, 4.040552]",2.422,8.44,,,,,,,,False,,,False,False,88.5,80.2,15065327778,15065327778,B2450409-385D-4FE9-8B58-218EC5855EAE-activity.fit,False,0,0,False,14548647,1,a14114149220,oxmkHegsWUGIGe@{@E_@Oq@Em@^FCWNd@Fq@DSGy@Qy@Vk@j@{ABc@?{@F[HOb@mA\{AK[AOQWYu@[]m@y@KUo@eAOM]o@_AoACIBGTMp@w@pBeERW^y@p@eAv@yBVi@H[`@u@b@u@f@eANOVk@NMTg@TSHM?_@@Id@y@Lm@PeA?Kh@oCHi@Tw@^gBL_@RyA~@aD@]AK@Y?APFBa@HSFWHKJq@Nc@JeAFSA}@COBIJQFUZ_ANYZw@l@qBViA^u@`@yAPa@Rs@De@HYJu@j@mBNw@Rk@@QNw@Fa@\_BLc@Jg@`@iABUb@qADg@ViANo@HOEAQn@O`AQ|@yBnIGv@M`@Gb@u@lCY|AQb@Kd@IXKPC`@MZAPQd@E`@K^UZALIHA^_@pBEb@CPSZYbAQ`@KZC^Mh@_@lAMRIX?LEJEZM`@BDL?DDZPHJJ@DHh@XXVj@ZLNLBf@\n@T@DLH?`@BRE@GX[p@Il@K`@Qh@Kb@Wh@E\K\AXDHCH@Ak@`BQv@QZMb@Sb@IZSd@uAnEy@vB]pA[|@Wh@a@|A}ArECVH\ADGDEPK@GFSf@Wb@}@pCq@hBERO\a@zAw@~BWj@ALSj@CHKXOh@Yp@KAAG@IHQFYASHs@FI@K\}@Xs@ZkAEQEACCFK?GQYKIIQCA?BMW,2
2,Course à pied dans l'après-midi,3516.4,1508,1547,28.2,Run,Run,0.0,14067922565,2025-04-03T12:30:46Z,2025-04-03T14:30:46Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,4,0,1,0,False,False,False,False,everyone,False,g18631689,"[49.228609, 4.042443]","[49.226735, 4.041475]",2.332,3.6,,,,,,,,False,,,False,False,98.3,77.6,15016843594,15016843594,E17AD64A-69BC-4AB6-BE92-5FD2B6161589-activity.fit,False,0,0,False,14548647,1,a14067922565,w}mkHgptWLIXu@HGAUPS\m@B?Ta@HYPUd@aAZg@Rg@LSdAoCf@cAv@}Av@oAPa@Va@FE@[\u@LOR]@WX_B@KCIMKUWYc@Oc@RsAPq@?CECKFSCI_@AKHg@J_@PcA@YGMCMi@gBK_@GMMe@SYc@Ug@g@YOEDEZ[b@ELHj@EZOHKAMMQKIOAOFo@P_@LQL]BMCSDe@RKRENEZ]NGFKHc@?U?`@Kb@ULOPWN_@p@DFDPRVTHRTbAp@NNDJ?NGLa@xCGl@Ex@IROdAEJCPEf@BTFDVERI@CHA@C^GVGz@GFB?RGLGb@Sj@CVZd@LZd@d@BFEd@IZKn@@TDLFHN@p@]pAaAHML_@B]R_@f@TJNVJJHD?VLJNDN@PAPBJl@C\RVTXHZZPD`@b@b@R`@\NDr@r@LTFd@Bn@DXDtAHz@BdAFX@VDN@j@LbACXL`AA`@D`@?l@Jl@l@z@JZHFD`@Jb@?j@CXGHO@a@HYRI?KFUPa@TYTm@p@[`@QL_@VQDS?aAa@s@i@mAkAg@_@QSy@s@GC_A_Au@m@QSo@a@o@o@S[YYIASFWx@Q\QROXSp@AHILQj@,2
2,Course à pied matinale,1733.1,720,723,4.5,Run,Run,3.0,13934132007,2025-03-20T09:43:51Z,2025-03-20T10:43:51Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g18631689,"[49.255535, 4.027033]","[49.256262, 4.026594]",2.407,4.74,,,,,,,,False,,,False,False,83.3,78.6,14873394037,14873394037,3D9F615B-F825-4E1E-868F-675A275CC343-activity.fit,False,0,0,False,14548647,1,a13934132007,afskH}oqWMDKN_@XOBCFURKBSLG?EBCDk@XK@GFG?i@XKTOLEJC^W`@ARIN@PFPD^PPN`@l@v@l@dA`@h@P^dAnAx@pAHDN^FDDRAJ_@x@?LTVDXDBHPZb@\p@`@j@VXVd@lAbBFJNLVb@HFDLD@^i@L_@DEFSR[FUJUP[LGTYFY?SEOKIQEeB{@_@GWBUDQh@E\GFUMi@I[AICs@]m@c@MSMYIMGUAIXa@HWAQa@g@k@}@EKIIQe@MKc@k@GO_@_@KSWYKUUSo@_AUa@IWCm@FM@[Le@@[DSTWDAPMJCTOVEDE?@VSPIBI,2
2,Course à pied dans l'après-midi,2018.5,819,841,2.0,Run,Run,0.0,13786076850,2025-03-04T12:56:44Z,2025-03-04T13:56:44Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,4,0,1,0,False,False,False,False,everyone,False,g18631689,"[49.231258, 4.040194]","[49.228687, 4.04196]",2.465,5.62,,,,,,,,False,,,False,False,81.2,79.1,14713629965,14713629965,DDF37C38-01F1-4660-AEC7-41AC9CDC3138-activity.fit,False,0,0,False,14548647,1,a13786076850,innkHebtWCEWBc@X_@Rg@b@kBrAc@Tg@\_@PEFYNILQJCNEBIAEHE@GLWDEFI@g@^WLIHSJYVMB_@VU\IFY^i@~@MJIR[ZCJ]j@iAhAWNo@h@U^EPYb@QJeAdAMFSVKFK@QPOJc@PO@A@BDFDJINA\Qb@c@FAXUBIv@o@NQH]\YDS\g@\[HCf@g@JEHKFMFAFMLK@ELELQHCNa@FKHSFGLYFCRa@X[DCFOX[v@_@\[|@q@d@UFEXKHKPG@IJDDA@IBIPO`@W@C`@STSXOTSDAHI`@SHONABGZMbA}@PID?v@o@j@WVU\KpAmARGLKd@Sr@q@FK@GJKJCZ[F?TMVa@`@?NZJD,2
2,Course à pied matinale,2109.7,1028,1142,0.0,Run,Run,0.0,13702348496,2025-02-23T09:32:49Z,2025-02-23T10:32:49Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,5,0,1,0,False,False,False,False,everyone,False,g18631689,"[49.228595, 4.041827]","[49.228732, 4.041977]",2.052,6.34,,,,,,,,False,,,False,False,81.4,79.4,14622638690,14622638690,907A36C8-666B-4112-A3E2-A8ABEE4BF868-activity.fit,False,0,0,False,14548647,1,a13702348496,u}mkHkltWIMCKOME?IG?GECFQZa@NIT]N_@LIhAeC~@_Bn@oAZw@J]P[Ro@FGFQB[BMT[La@HIBIJIDUDCB?Lc@@BBAXi@POJULIf@aA@CEI@ETWDK@@FOFGRkAAEFMJe@HaA?@DE@GFm@He@j@kBJu@T_ABUDIOd@[|AGNKn@c@pBE`@i@bCUrAGFg@lAa@v@a@h@[l@GBIN[t@A?g@p@cAfCKNc@lAQZA?KPGDKTGHGVYr@mAxBORGVMTMJKPOLGL[d@e@`@_@h@a@`@g@^MBABKDc@h@}@r@SFk@ZoAz@A?CAGDAABDVMx@u@z@m@LEh@]LEHI@E?@JADC?C\WLM@GCA?@VSPYPKJCRQFA\SHDBAHFJP,2
2,🤌🏽🤌🏽🤌🏽,5195.5,2551,3557,120.4,Run,Run,3.0,12038325772,2024-08-01T17:31:04Z,2024-08-01T19:31:04Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g18715007,"[49.156327955424786, 4.150541760027409]","[49.15839157998562, 4.1513042617589235]",2.037,7.835,,,,,,,,True,150.8,166.0,False,True,286.2,209.2,12832944122,12832944122,27486D6D-0B8E-49B1-BE21-9FA086B3DDD7.fit,False,0,0,False,14548647,1,a12038325772,_z_kH{siXHH?LW|ACRBFDCP_@XURc@TYJKXEDEDSBYZcBHy@T}@Ra@NMZS\KfA@fAVT?f@Hf@JRHp@Lp@Hj@@TFd@@h@LVARB`@Tb@HR?LGACa@?YEo@W[Ai@Ia@Ca@M_@?GLDZ@TJf@@z@FLRLJ@DAV]\SZKPBXJZVRv@NFHFCFJh@PPDLX\PD?UFINCJG^_A@MAOOIKKPRZRt@l@p@CTBXH`@Gh@PLADDN`@KCCBG\?b@OTUd@Ov@Gp@a@lACh@?FHLNHH@JAPIRQ`@Uz@s@XSzAsAf@]RWn@}@h@o@jByDt@eAn@o@h@cAf@g@j@w@h@g@p@{@x@w@l@}@t@y@^[n@{@pAoAX_@Z[X]HUIMMKOGQ?u@Rm@@{Af@_@HkBSM@g@LICCCo@gAHTZn@HHNFn@KhBXV?`AWr@_@JAZ?TGl@GNDHNBLEHq@h@aAbAgC`D_@^}BlCkAhAq@v@a@h@q@nA}ApB_@r@Yt@_@p@w@hAm@v@[Z{CjCkAp@_Ab@_A\Y@yATq@BeBp@u@JK?MEeB}AMGS?KGYBEBGTGD]QUBCG@]EIKEM@QHe@b@IVc@PQESSUGWQKCGGCKAaACOICY@EAEKKo@GSIGEAUFOKEOM{@O_@g@WUEQOIS?UJw@HYBc@Nw@@e@ASCG[[KUGc@EiACMGEECGD[j@MHqAt@w@RO?{@_@_ASiAKg@?KBE@EHKb@Kv@Bf@EB,2
2,Evening Run,7296.0,2889,2907,18.8,Run,Run,,11962577328,2024-07-23T17:01:27Z,2024-07-23T19:01:27Z,(GMT+01:00) Europe/Paris,7200.0,,,,5,2,0,2,0,False,False,False,False,everyone,False,g18631689,"[49.25357211381197, 4.0452798921614885]","[49.253506399691105, 4.045597398653626]",2.525,4.888,,,,,,,,True,156.5,179.0,False,True,95.6,76.8,12754216827,12754216827,869A8751-0E48-44BF-B93F-DC0E446B7B38.fit,False,3,0,False,14548647,1,a11962577328,yyrkH_buWI~@?hA@d@GvCStBIJ]@qAHGDCN@PDRTv@Vn@Jh@z@pBBPCTGJo@Ts@`@s@Py@Jy@p@cADe@RiB|@IHUl@IJoBfAGP?h@Sb@CPHNZ^Rb@FXHp@Xz@H^Pb@^p@R|@A`@@JJXXhAh@nAZhAZt@@t@AHUh@?Hb@tAB^ATIXg@f@c@j@EPFPLVHZV`@Rf@D\HXJp@TVDRCv@Bb@\`ANTXl@Ff@Z|@Jv@ZhAR\FNF\Dl@Jl@d@tALLZNXB\EjA_@FALDNHR\^jAj@hC|@~Ch@xBX|A^vAf@jC^fAH|@p@bBPnALXFCJSPm@HOlCgEfAaBtAeBP_@z@sAp@_AbEsHv@sA`CuE^i@Xi@PWr@sAb@{BZk@Xu@^s@j@_A|@wB`AgBv@eAb@g@ALCFSViBbDyAzBcAfB_AxB{@xCkBdDmF~JeAfB{A`CAHm@dAUX]j@e@j@kBtC{AtBqB`DNQ~ByDhEoG`AqAtAyBf@eAdB_DbAkB`@o@lAkCf@{@Vi@JQ^c@j@_ATo@Lk@@STs@X[Rk@BAF@HHGNIBYYc@{@YiAOWKIs@{@_@m@sA{CW_@k@uA]cAi@kBw@qBWi@a@m@sAeD[g@sAkDe@o@Sg@_AqCw@wAa@sAe@mBs@aBOk@a@cB[gBm@qBCUHs@_@qAGg@GQeAuCY{ALeGNsBZwBASESCg@Ie@Aw@IS]Ou@e@MC]A{@KYJMJIZg@`E[bBOdB,2
